,Unnamed: 0,text,favourite_count,retweet_count,created_at,len,Clean_text,Clean_text_length,sentiment,sentiment_analyser,compound_score,compound_score_sentiment
335,726,@lolennui I see you are yet to watch Fast And Furious 9.,0,0,2021-08-28 02:12:55,56,watch fast furiou,17,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
336,727,"For my birthday I bought myself the Fast and Furious 9-disk set. I'm not a car guy, but I love these movies. They are so ridiculously over the top and it's awesome. I've seen everyone but the last (and this new one) in the theatre.",11,0,2021-08-28 02:12:43,231,birthday bought myself fast furiou disk love these movi they ridicul over awesom seen everyon last thi theatr,109,"Sentiment(polarity=0.2333333333333333, subjectivity=0.4222222222222222)","{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.6369}",0.6369,Positive
337,728,"@DragonsAblaze No, it’s just HD ish footage I got my hands on the IMAX trailer that was shown exclusively in the IMAX version of Fast and Furious 9",2,1,2021-08-28 01:20:33,147,just footag hand imax trailer that shown exclus imax version fast furiou,72,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4939}",0.4939,Positive
338,729,"Tonight's cinema double bill was Fast &amp; Furious 9 and Candyman. The first was utter ridiculous nonsense. The second? Undecided. Not as good as I'd hoped, but it had its moments.",1,0,2021-08-28 01:13:18,181,tonight cinema doubl bill fast furiou candyman first utter ridicul nonsens second undecid good hope moment,106,"Sentiment(polarity=0.22999999999999998, subjectivity=0.5066666666666666)","{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.7003}",0.7003,Positive
339,730,On a finit American Nightmare 5 on enchaine sur Fast And Furious 9,10,0,2021-08-28 00:48:40,66,finit american nightmar enchain fast furiou,43,"Sentiment(polarity=0.1, subjectivity=0.3)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
340,731,@JamesCullenB Fast and The Furious 9 https://t.co/eEH3VPnuhc,2,0,2021-08-28 00:44:17,60,fast furiou http vpnuhc,23,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
341,732,A text I just sent: I just want us all to be together watching fast and furious 9 is that so wrong?,10,0,2021-08-27 22:57:44,99,text just sent just want togeth watch fast furiou that wrong,60,"Sentiment(polarity=-0.15, subjectivity=0.75)","{'neg': 0.231, 'neu': 0.672, 'pos': 0.097, 'compound': -0.4215}",-0.4215,Negative
342,733,"I would step out of that SLR and you be still wondering how I went “fast &amp; furious “ by “teriyaki boyz” ; I am not China ; I am Japan man* #whoami
.
.
.
// I wonder if you know; #staytuned",0,0,2021-08-27 22:50:28,192,would step that still wonder went fast furiou teriyaki boyz china japan #whoami wonder know #staytun,100,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
343,734,"@CineplexMovies hi! I can’t play Fast 9 after renting it from you 3 weeks ago. There’s a 1hr 40min wait every time I call your support, text chat said they couldn’t help and you didn’t respond to my email from two weeks ago. Your help is not Fast and it’s leaving me Furious",0,0,2021-08-27 22:30:29,274,play fast after rent from week there wait everi time call your support text chat said they couldn help didn respond email from week your help fast leav furiou,158,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.8591}",0.8591,Positive
344,735,@ubaldi @SamsungFR #UbaldiJeVeuxVibrer devant le film fact fast and furious 9.,0,0,2021-08-27 21:47:56,78,#ubaldijeveuxvibr devant film fact fast furiou,46,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
345,736,"RT @GentlemanVox: There are 9 Fast and Furious moves, each having a unique title and I think most people just say Fast and Furious followed…",0,1,2021-08-27 21:46:37,140,there fast furiou move each have uniqu titl think most peopl just fast furiou follow,84,"Sentiment(polarity=0.3, subjectivity=0.5666666666666668)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
346,737,my dad got over his immense hatred for vin diesel and watched fast and furious 9 only cause he has a weird obsession for john cena,0,0,2021-08-27 21:30:59,130,over immens hatr diesel watch fast furiou onli caus weird obsess john cena,74,"Sentiment(polarity=-0.15, subjectivity=0.8)","{'neg': 0.252, 'neu': 0.748, 'pos': 0.0, 'compound': -0.4019}",-0.4019,Negative
347,738,"Just saw Fast and furious 9, damn I expected ton more action and insane gravity defying stunts. Some parts were cool tho",1,0,2021-08-27 21:03:01,120,just fast furiou damn expect more action insan graviti defi stunt some part were cool,85,"Sentiment(polarity=0.2875, subjectivity=0.4625)","{'neg': 0.15, 'neu': 0.722, 'pos': 0.128, 'compound': -0.1027}",-0.1027,Negative
348,740,@Afrikanwolf Fast and the furious 9😭😭😭 like broo what the actual fuck... That shit put me off movie,1,0,2021-08-27 20:11:07,99,fast furiou like broo what actual fuck that shit movi,53,"Sentiment(polarity=-0.1, subjectivity=0.5249999999999999)","{'neg': 0.428, 'neu': 0.422, 'pos': 0.151, 'compound': -0.6808}",-0.6808,Negative
349,741,"Install this app, Watch and download ""F9 (Fast &amp; Furious 9)"" at no cost. https://t.co/7NroEHxzpp) https://t.co/bhLKrsPY7h",0,0,2021-08-27 19:44:49,125,instal thi watch download fast furiou cost http nroehxzpp http bhlkrspi,71,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
350,742,fast and furious 9 was bare predictable I knew that would happen,0,0,2021-08-27 19:37:10,64,fast furiou bare predict knew that would happen,47,"Sentiment(polarity=0.125, subjectivity=0.35)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
351,743,"There are 9 Fast and Furious moves, each having a unique title and I think most people just say Fast and Furious followed by the number of the film they're taking about. Audiences are capable of identifying media no matter what the title is, Steven. https://t.co/dbcMlwdJEY",5,1,2021-08-27 19:32:53,273,there fast furiou move each have uniqu titl think most peopl just fast furiou follow number film they take about audienc capabl identifi media matter what titl steven http dbcmlwdjey,182,"Sentiment(polarity=0.3, subjectivity=0.5666666666666668)","{'neg': 0.0, 'neu': 0.921, 'pos': 0.079, 'compound': 0.1027}",0.1027,Positive
352,744,"Install this app, Watch and download ""F9 (Fast &amp; Furious 9)"" at no cost. https://t.co/7NroEHxzpp) https://t.co/Q3jlffF2JY",0,0,2021-08-27 19:17:40,125,instal thi watch download fast furiou cost http nroehxzpp http jlfff,68,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
353,746,:; I love making my classmates laugh. We made fun of Fast and Furious 9 and I joked 'let's rename that franchise as the Pretenders' /gen,0,0,2021-08-27 19:07:49,136,love make classmat laugh made fast furiou joke renam that franchis pretend,74,"Sentiment(polarity=0.3333333333333333, subjectivity=0.4333333333333333)","{'neg': 0.072, 'neu': 0.412, 'pos': 0.515, 'compound': 0.8625}",0.8625,Positive
354,747,Fast and furious 9 was awesome !!!,0,0,2021-08-27 19:01:10,34,fast furiou awesom,18,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
355,748,"@talktotippers I saw an advert for one today, where you build a model car from the Fast and Furious franchise. 99p for the first issue, then £9.99 for 110 issues.

£1100 for a model car is daylight robbery",1,0,2021-08-27 19:01:01,205,advert today where build model from fast furiou franchis first issu then issu model daylight robberi,100,"Sentiment(polarity=0.225, subjectivity=0.4666666666666667)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
356,749,"So finally watching Fast &amp; Furious 9. Urgh. I've never liked John Cena and now look, he's in this too. 
I hate it here",6,0,2021-08-27 18:45:54,122,final watch fast furiou urgh never like john cena look thi hate here,68,"Sentiment(polarity=-0.20000000000000004, subjectivity=0.8333333333333334)","{'neg': 0.346, 'neu': 0.654, 'pos': 0.0, 'compound': -0.7013}",-0.7013,Negative
357,750,"@IndiaEpson #ContestAlert 
#BigScreen 
1. Black Widow
2. No time to die
3. Loki 
4. Fast and furious 9
💙💚 Followed and participated in all platforms as Viji_Sambandan
Tagging
@PreethyPrasant1 
@Yath_lol",0,0,2021-08-27 18:30:32,202,#contestalert #bigscreen black widow time loki fast furiou follow particip platform viji sambandan tag,102,"Sentiment(polarity=0.016666666666666677, subjectivity=0.5166666666666666)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
358,752,RT @UniversalIND: Just a week left to witness the fastest and most furious ride of the year. Get your fam together for #F9 releasing in the…,0,3,2021-08-27 17:40:42,140,just week left wit fastest most furiou ride year your togeth releas,67,"Sentiment(polarity=0.25, subjectivity=0.25)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
359,753,And John Cena was a horrible choice. Fast and furious 9 sucked balls.,0,0,2021-08-27 17:24:27,69,john cena horribl choic fast furiou suck ball,45,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.293, 'neu': 0.707, 'pos': 0.0, 'compound': -0.4404}",-0.4404,Negative
360,754,"This weekend brings:
❄️ Ice bumper cars
👋 Drag Queen Bingo
🧘 Yoga and fitness classes
🎥 A free screening of Fast &amp; Furious 9
🥾 A Chautauqua hike for grad students
➕ And more!
https://t.co/BkJ0LlfruC",1,0,2021-08-27 17:07:02,202,thi weekend bring bumper car drag queen bingo yoga fit class free screen fast furiou chautauqua hike grad student more http llfruc,130,"Sentiment(polarity=0.28, subjectivity=0.47416666666666674)","{'neg': 0.071, 'neu': 0.712, 'pos': 0.217, 'compound': 0.5994}",0.5994,Positive
361,757,"Fast and furious 9 full movie download hits impressive new milestone at the box office. It is the highest grossing Hollywood movie since the beginning of the COVID-19 pandemic, hitting an impressive$700 million worldwide.",1,0,2021-08-27 16:57:51,221,fast furiou full movi download hit impress mileston offic highest gross hollywood movi sinc begin covid pandem hit impress million worldwid,139,"Sentiment(polarity=0.18333333333333335, subjectivity=0.3833333333333333)","{'neg': 0.115, 'neu': 0.669, 'pos': 0.216, 'compound': 0.4019}",0.4019,Positive
362,759,"@IndiaEpson Answers:
1. Black Window, 
2. No Time to Die, 
3. Loki, 
4. Fast and Furious 9.

@IndiaEpson  
#ContestAlert
#BigScreen #Projector #Movies #TVShows #BingeWatch

@Santhamani4 @pblsaran @pbl_saran @saransidhu20 @venkatsaranrame",0,0,2021-08-27 16:52:02,237,answer black window time loki fast furiou #contestalert #bigscreen #projector #movi #tvshow #bingewatch,103,"Sentiment(polarity=0.016666666666666677, subjectivity=0.5166666666666666)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
363,760,"@IndiaEpson 🥰🥰🥰🥰🥰🥰
🤹🤹🤹🤹🤹🤹

1. BLACK WIDOW
2. NO TIME TO DIE
3. LOKI
4. FAST AND FURIOUS 9

#ContestAlert
#BigScreen 
@IndiaEpson https://t.co/GKvLTn0kH9",0,0,2021-08-27 16:47:01,152,black widow time loki fast furiou #contestalert #bigscreen http gkvltn,70,"Sentiment(polarity=0.016666666666666677, subjectivity=0.5166666666666666)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
364,761,"I'm sorry you didn't like fast and furious 9, but I'm sorry Vin Disease needs to wear gucci somehow",0,0,2021-08-27 16:44:12,99,sorri didn like fast furiou sorri diseas need wear gucci somehow,64,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.3612}",0.3612,Positive
365,762,dw fast and furious 9 and the ending made me miss paul walker sm hayy 😢,4,1,2021-08-27 16:32:15,71,fast furiou end made miss paul walker hayi,42,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.186, 'neu': 0.814, 'pos': 0.0, 'compound': -0.1531}",-0.1531,Negative
366,763,Sapete dove posso guardare fast and Furious 9 in streaming?,0,0,2021-08-27 16:23:28,59,sapet dove posso guardar fast furiou stream,43,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
367,764,@ConorWilson It couldn't be any worse compared to Fast and Furious 9,0,0,2021-08-27 16:21:53,68,couldn wors compar fast furiou,30,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
368,765,"@Cornbre58920661 @PatriotRagnar The same people in charge of fast and furious, Ben Ghazi and now Afghanistan are the ones that are there pre-9/11 2021!",0,0,2021-08-27 15:55:27,151,same peopl charg fast furiou ghazi afghanistan one that there,61,"Sentiment(polarity=0.1, subjectivity=0.3625)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
369,766,"That advert to built your own Fast and Furious model car….

First issue 99p
The next 109 issues £9.99.

So that’s just over a two year project, costing £1,089.90! 😲

#owmuch",0,0,2021-08-27 15:49:44,173,that advert built your fast furiou model first issu next issu that just over year project cost #owmuch,102,"Sentiment(polarity=0.15, subjectivity=0.3111111111111111)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
370,767,"@IndiaEpson #ContestAlert #BigScreen 

1. Black Widow
2. No time to die
3. Loki 
4. Fast and furious 9  @IndiaEpson   tag @bhawnani_r  @19nsverma  @s_suryashri  @Chimanlal_Rana  @abha_mishra19   @kaushik59956528",0,0,2021-08-27 15:18:44,211,#contestalert #bigscreen black widow time loki fast furiou,58,"Sentiment(polarity=0.016666666666666677, subjectivity=0.5166666666666666)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
371,769,"@IndiaEpson 1. Black Widow
2. No Time To Die
3. Loki
4. Fast and Furious 9

@IndiaEpson 
#BigScreen #Projector #Movies #TVShows #BingeWatch
     
Tagging @richa_jaseja @Priyank30775431 @BhavikaRajaswan @tulriya",1,0,2021-08-27 15:07:01,210,black widow time loki fast furiou #bigscreen #projector #movi #tvshow #bingewatch tag,85,"Sentiment(polarity=0.016666666666666677, subjectivity=0.5166666666666666)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
372,773,"I'm already shitmas shopping for Corey. 😅😅
Luckly he's ALL about fast and the furious and there's like 9 movies so we all have a large option! 😂",1,0,2021-08-27 14:31:19,144,alreadi shitma shop corey luckli about fast furiou there like movi have larg option,83,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3612}",0.3612,Positive
373,774,"@IndiaEpson 1. Black Widow
2. Money Heist
3. Loki
4. Fast and Furious 9
#ContestAlert #BigScreen #Projector #Movies #TVShows #BingeWatch

@IndiaEpson",0,0,2021-08-27 14:29:35,149,black widow money heist loki fast furiou #contestalert #bigscreen #projector #movi #tvshow #bingewatch,102,"Sentiment(polarity=0.016666666666666677, subjectivity=0.5166666666666666)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
374,780,"@IndiaEpson 1. Black Widow
2. Money Heist
3. Loki
4. Fast and Furious 9
#ContestAlert #BigScreen #Projector #Movies #TVShows #BingeWatch

@IndiaEpson 

Join
@offerworldowner 
@ashoksinghji 
@Hi_MeenaDevi
@True_Puja
@DekhReview 
@Roh19777 
@Namaste_Krishna
@Naam_Ashok",0,0,2021-08-27 14:09:48,267,black widow money heist loki fast furiou #contestalert #bigscreen #projector #movi #tvshow #bingewatch join,107,"Sentiment(polarity=0.016666666666666677, subjectivity=0.5166666666666666)","{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.296}",0.296,Positive
375,781,"@IndiaEpson BLACK WIDOW, LOKI, NO TIME TO DIE, FAST AND FURIOUS 9 #BigScreen",0,0,2021-08-27 14:03:25,76,black widow loki time fast furiou #bigscreen,44,"Sentiment(polarity=0.016666666666666677, subjectivity=0.5166666666666666)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
376,782,RT @amc_diamondhand: In case you forgot about @f9 and $amc …. Fast &amp; Furious 9 hits impressive new milestone at the box office #notadeadcat…,0,1,2021-08-27 13:48:49,144,case forgot about fast furiou hit impress mileston offic #notadeadcat,69,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}",0.4404,Positive
377,784,Fast and Furious 9. 😍 https://t.co/mdMKDPW28S,0,0,2021-08-27 13:40:40,45,fast furiou http mdmkdpw,24,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
378,785,In case you forgot about @f9 and $amc …. Fast &amp; Furious 9 hits impressive new milestone at the box office #notadeadcat  https://t.co/niPyFCIequ,4,1,2021-08-27 13:39:37,147,case forgot about fast furiou hit impress mileston offic #notadeadcat http nipyfciequ,85,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}",0.4404,Positive
379,787,Fast &amp; Furious 9 hits impressive new milestone at the box office https://t.co/ZhUkdxOwqp,0,0,2021-08-27 13:24:58,92,fast furiou hit impress mileston offic http zhukdxowqp,54,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}",0.4404,Positive
380,789,"@IndiaEpson 1. Black Widow
2. No Time To Die
3. Loki
4. Fast and Furious 9

@IndiaEpson
 
#BigScreen #Projector #Movies #TVShows #BingeWatch
@aakash_beast786 
@Racer_Veb 
@PritiNivoriya 
@SanjeevMaht0 
@JayshreeMalhot6 
@Racer_Veb 
@Jay_parmar17",0,0,2021-08-27 13:13:00,245,black widow time loki fast furiou #bigscreen #projector #movi #tvshow #bingewatch,81,"Sentiment(polarity=0.016666666666666677, subjectivity=0.5166666666666666)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
381,791,Please you people should explain fast and furious 9 to me. What exactly did they do in that movie,0,0,2021-08-27 13:03:48,97,pleas peopl should explain fast furiou what exactli they that movi,66,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
